allDate,prevDay,prevWeek,avgTemp,wF,MonMed,classSession,dayType,season
2/17/2011 0:00,60.56658863,75.70823578,71.5,79.49364757,71.92282399,1,wk,Winter
2/18/2011 0:00,79.49364757,52.99576505,71.5,75.70823578,71.92282399,1,wk,Winter
2/19/2011 0:00,75.70823578,15.14164716,67.5,22.71247073,71.92282399,1,wknd,Winter
2/20/2011 0:00,22.71247073,49.21035326,72.5,56.78117684,71.92282399,1,wknd,Winter
2/21/2011 0:00,56.78117684,94.63529473,71,75.70823578,71.92282399,1,wk,Winter
2/22/2011 0:00,75.70823578,68.1374122,58.5,98.42070652,71.92282399,1,wk,Winter
2/23/2011 0:00,98.42070652,60.56658863,67.5,60.56658863,71.92282399,1,wk,Winter
2/24/2011 0:00,60.56658863,79.49364757,74.5,83.27905936,71.92282399,1,wk,Winter
2/25/2011 0:00,83.27905936,75.70823578,57,75.70823578,71.92282399,1,wk,Winter
2/26/2011 0:00,75.70823578,22.71247073,61,26.49788252,71.92282399,1,wknd,Winter
2/27/2011 0:00,26.49788252,56.78117684,75.5,49.21035326,71.92282399,1,wknd,Winter
2/28/2011 0:00,49.21035326,75.70823578,64.5,49.21035326,71.92282399,1,wk,Winter
3/1/2011 0:00,49.21035326,98.42070652,58,79.49364757,68.1374122,1,wk,Spring
3/2/2011 0:00,79.49364757,60.56658863,60,94.63529473,68.1374122,1,wk,Spring
3/3/2011 0:00,94.63529473,83.27905936,62.5,68.1374122,68.1374122,1,wk,Spring
3/4/2011 0:00,68.1374122,75.70823578,67,68.1374122,68.1374122,1,wk,Spring
3/5/2011 0:00,68.1374122,26.49788252,55,56.78117684,68.1374122,1,wknd,Spring
3/6/2011 0:00,56.78117684,49.21035326,52,41.63952968,68.1374122,1,wknd,Spring
3/7/2011 0:00,41.63952968,49.21035326,62.5,90.84988294,68.1374122,1,wk,Spring
3/8/2011 0:00,90.84988294,79.49364757,75.5,121.1331773,68.1374122,1,wk,Spring
3/9/2011 0:00,121.1331773,94.63529473,60.5,94.63529473,68.1374122,1,wk,Spring
3/10/2011 0:00,94.63529473,68.1374122,58.5,79.49364757,68.1374122,1,wk,Spring
3/11/2011 0:00,79.49364757,68.1374122,60.5,30.28329431,68.1374122,1,wk,Spring
3/12/2011 0:00,30.28329431,56.78117684,69.5,7.570823578,68.1374122,0,wknd,Spring
3/13/2011 0:00,7.570823578,41.63952968,69.5,15.14164716,68.1374122,0,wknd,Spring
3/14/2011 0:00,15.14164716,90.84988294,62.5,49.21035326,68.1374122,0,wk,Spring
3/15/2011 0:00,49.21035326,121.1331773,60,34.0687061,68.1374122,0,wk,Spring
3/16/2011 0:00,34.0687061,94.63529473,70,18.92705895,68.1374122,0,wk,Spring
3/17/2011 0:00,18.92705895,79.49364757,75.5,15.14164716,68.1374122,0,wk,Spring
3/18/2011 0:00,15.14164716,30.28329431,77.5,45.42494147,68.1374122,0,wk,Spring
3/19/2011 0:00,45.42494147,7.570823578,75.5,34.0687061,68.1374122,0,wknd,Spring
3/20/2011 0:00,34.0687061,15.14164716,73,49.21035326,68.1374122,0,wknd,Spring
3/21/2011 0:00,49.21035326,49.21035326,75.5,121.1331773,68.1374122,1,wk,Spring
3/22/2011 0:00,121.1331773,34.0687061,74.5,79.49364757,68.1374122,1,wk,Spring
3/23/2011 0:00,79.49364757,18.92705895,77.5,83.27905936,68.1374122,1,wk,Spring
3/24/2011 0:00,83.27905936,15.14164716,74.5,68.1374122,68.1374122,1,wk,Spring
3/25/2011 0:00,68.1374122,45.42494147,76.5,68.1374122,68.1374122,1,wk,Spring
3/26/2011 0:00,68.1374122,34.0687061,78,34.0687061,68.1374122,1,wknd,Spring
3/27/2011 0:00,34.0687061,49.21035326,62.5,34.0687061,68.1374122,1,wknd,Spring
3/28/2011 0:00,34.0687061,121.1331773,57.5,83.27905936,68.1374122,1,wk,Spring
3/29/2011 0:00,83.27905936,79.49364757,62,90.84988294,68.1374122,1,wk,Spring
3/30/2011 0:00,90.84988294,83.27905936,58,68.1374122,68.1374122,1,wk,Spring
3/31/2011 0:00,68.1374122,68.1374122,62.5,79.49364757,68.1374122,1,wk,Spring
4/1/2011 0:00,79.49364757,68.1374122,76.5,56.78117684,75.70823578,1,wk,Spring
4/2/2011 0:00,56.78117684,34.0687061,72,34.0687061,75.70823578,1,wknd,Spring
4/3/2011 0:00,34.0687061,34.0687061,77.5,45.42494147,75.70823578,1,wknd,Spring
4/4/2011 0:00,45.42494147,83.27905936,63,68.1374122,75.70823578,1,wk,Spring
4/5/2011 0:00,68.1374122,90.84988294,59.5,90.84988294,75.70823578,1,wk,Spring
4/6/2011 0:00,90.84988294,68.1374122,70,102.2061183,75.70823578,1,wk,Spring
4/7/2011 0:00,102.2061183,79.49364757,74.5,105.9915301,75.70823578,1,wk,Spring
4/8/2011 0:00,105.9915301,56.78117684,82.5,105.9915301,75.70823578,1,wk,Spring
4/9/2011 0:00,105.9915301,34.0687061,81.5,34.0687061,75.70823578,1,wknd,Spring
4/10/2011 0:00,34.0687061,45.42494147,82,75.70823578,75.70823578,1,wknd,Spring
4/11/2011 0:00,75.70823578,68.1374122,70.5,102.2061183,75.70823578,1,wk,Spring
4/12/2011 0:00,102.2061183,90.84988294,69.5,121.1331773,75.70823578,1,wk,Spring
4/13/2011 0:00,121.1331773,102.2061183,70,109.7769419,75.70823578,1,wk,Spring
4/14/2011 0:00,109.7769419,105.9915301,79,109.7769419,75.70823578,1,wk,Spring
4/15/2011 0:00,109.7769419,105.9915301,72.5,75.70823578,75.70823578,1,wk,Spring
4/16/2011 0:00,75.70823578,34.0687061,64.5,45.42494147,75.70823578,1,wknd,Spring
4/17/2011 0:00,45.42494147,75.70823578,69,34.0687061,75.70823578,1,wknd,Spring
4/18/2011 0:00,34.0687061,102.2061183,83,102.2061183,75.70823578,1,wk,Spring
4/19/2011 0:00,102.2061183,121.1331773,83,128.7040008,75.70823578,1,wk,Spring
4/20/2011 0:00,128.7040008,109.7769419,82.5,68.1374122,75.70823578,1,wk,Spring
4/21/2011 0:00,68.1374122,109.7769419,83,75.70823578,75.70823578,1,wk,Spring
4/22/2011 0:00,75.70823578,75.70823578,83.5,49.21035326,75.70823578,1,wk,Spring
4/23/2011 0:00,49.21035326,45.42494147,84,26.49788252,75.70823578,1,wknd,Spring
4/24/2011 0:00,26.49788252,34.0687061,82.5,45.42494147,75.70823578,1,wknd,Spring
4/25/2011 0:00,45.42494147,102.2061183,83,75.70823578,75.70823578,1,wk,Spring
4/26/2011 0:00,75.70823578,128.7040008,85,94.63529473,75.70823578,1,wk,Spring
4/27/2011 0:00,94.63529473,68.1374122,76,60.56658863,75.70823578,1,wk,Spring
4/28/2011 0:00,60.56658863,75.70823578,68,83.27905936,75.70823578,1,wk,Spring
4/29/2011 0:00,83.27905936,49.21035326,74,83.27905936,75.70823578,1,wk,Spring
4/30/2011 0:00,83.27905936,26.49788252,82,34.0687061,75.70823578,1,wknd,Spring
5/1/2011 0:00,34.0687061,45.42494147,72.5,45.42494147,34.0687061,1,wknd,Spring
5/2/2011 0:00,45.42494147,75.70823578,52,79.49364757,34.0687061,1,wk,Spring
5/3/2011 0:00,79.49364757,94.63529473,61.5,83.27905936,34.0687061,1,wk,Spring
5/4/2011 0:00,83.27905936,60.56658863,64.5,87.06447115,34.0687061,1,wk,Spring
5/5/2011 0:00,87.06447115,83.27905936,70.5,68.1374122,34.0687061,1,wk,Spring
5/6/2011 0:00,68.1374122,83.27905936,75.5,64.35200042,34.0687061,1,wk,Spring
5/7/2011 0:00,64.35200042,34.0687061,80.5,30.28329431,34.0687061,1,wknd,Spring
5/8/2011 0:00,30.28329431,45.42494147,85.5,26.49788252,34.0687061,1,wknd,Spring
5/9/2011 0:00,26.49788252,79.49364757,86.5,56.78117684,34.0687061,1,wk,Spring
5/10/2011 0:00,56.78117684,83.27905936,85,75.70823578,34.0687061,1,wk,Spring
5/11/2011 0:00,75.70823578,87.06447115,81.5,83.27905936,34.0687061,1,wk,Spring
5/12/2011 0:00,83.27905936,68.1374122,70.5,75.70823578,34.0687061,1,wk,Spring
5/13/2011 0:00,75.70823578,64.35200042,75,64.35200042,34.0687061,1,wk,Spring
5/14/2011 0:00,64.35200042,30.28329431,71,34.0687061,34.0687061,1,wknd,Spring
5/15/2011 0:00,34.0687061,26.49788252,67.5,37.85411789,34.0687061,1,wknd,Spring
5/16/2011 0:00,37.85411789,56.78117684,76,30.28329431,34.0687061,1,wk,Spring
5/17/2011 0:00,30.28329431,75.70823578,75,56.78117684,34.0687061,1,wk,Spring
5/18/2011 0:00,56.78117684,83.27905936,78,22.71247073,34.0687061,0,wk,Spring
5/19/2011 0:00,22.71247073,75.70823578,77,7.570823578,34.0687061,0,wk,Spring
5/20/2011 0:00,7.570823578,64.35200042,79,15.14164716,34.0687061,0,wk,Spring
5/21/2011 0:00,15.14164716,34.0687061,77,15.14164716,34.0687061,0,wknd,Spring
5/22/2011 0:00,15.14164716,37.85411789,85,18.92705895,34.0687061,0,wknd,Spring
5/23/2011 0:00,18.92705895,30.28329431,84.5,3.785411789,34.0687061,0,wk,Spring
5/24/2011 0:00,3.785411789,56.78117684,86,34.0687061,34.0687061,0,wk,Spring
5/25/2011 0:00,34.0687061,22.71247073,88.5,18.92705895,34.0687061,0,wk,Spring
5/26/2011 0:00,18.92705895,7.570823578,80,22.71247073,34.0687061,0,wk,Spring
5/27/2011 0:00,22.71247073,15.14164716,86,34.0687061,34.0687061,0,wk,Spring
5/28/2011 0:00,34.0687061,15.14164716,87.5,11.35623537,34.0687061,0,wknd,Spring
5/29/2011 0:00,11.35623537,18.92705895,86,7.570823578,34.0687061,0,wknd,Spring
5/30/2011 0:00,7.570823578,3.785411789,86.5,7.570823578,34.0687061,0,wk,Spring
5/31/2011 0:00,7.570823578,34.0687061,88,45.42494147,34.0687061,0,wk,Spring
6/1/2011 0:00,45.42494147,18.92705895,85.5,37.85411789,52.99576505,0,wk,Summer
6/2/2011 0:00,37.85411789,22.71247073,84,26.49788252,52.99576505,0,wk,Summer
6/3/2011 0:00,26.49788252,34.0687061,85.5,68.1374122,52.99576505,0,wk,Summer
6/4/2011 0:00,68.1374122,11.35623537,85,7.570823578,52.99576505,0,wknd,Summer
6/5/2011 0:00,7.570823578,7.570823578,85,26.49788252,52.99576505,0,wknd,Summer
6/6/2011 0:00,26.49788252,7.570823578,87,56.78117684,52.99576505,0,wk,Summer
6/7/2011 0:00,56.78117684,45.42494147,86,60.56658863,52.99576505,0,wk,Summer
6/8/2011 0:00,60.56658863,37.85411789,86.5,64.35200042,52.99576505,0,wk,Summer
6/9/2011 0:00,64.35200042,26.49788252,86,52.99576505,52.99576505,0,wk,Summer
6/10/2011 0:00,52.99576505,68.1374122,87,52.99576505,52.99576505,0,wk,Summer
6/11/2011 0:00,52.99576505,7.570823578,86.5,11.35623537,52.99576505,0,wknd,Summer
6/12/2011 0:00,11.35623537,26.49788252,87.5,26.49788252,52.99576505,0,wknd,Summer
6/13/2011 0:00,26.49788252,56.78117684,88,64.35200042,52.99576505,0,wk,Summer
6/14/2011 0:00,64.35200042,60.56658863,89,64.35200042,52.99576505,0,wk,Summer
6/15/2011 0:00,64.35200042,64.35200042,91,52.99576505,52.99576505,0,wk,Summer
6/16/2011 0:00,52.99576505,52.99576505,90,41.63952968,52.99576505,0,wk,Summer
6/17/2011 0:00,41.63952968,52.99576505,93,45.42494147,52.99576505,0,wk,Summer
6/18/2011 0:00,45.42494147,11.35623537,92,15.14164716,52.99576505,0,wknd,Summer
6/19/2011 0:00,15.14164716,26.49788252,92,11.35623537,52.99576505,0,wknd,Summer
6/20/2011 0:00,11.35623537,64.35200042,90,52.99576505,52.99576505,0,wk,Summer
6/21/2011 0:00,52.99576505,64.35200042,85.5,45.42494147,52.99576505,0,wk,Summer
6/22/2011 0:00,45.42494147,52.99576505,78.5,56.78117684,52.99576505,0,wk,Summer
6/23/2011 0:00,56.78117684,41.63952968,83.5,64.35200042,52.99576505,0,wk,Summer
6/24/2011 0:00,64.35200042,45.42494147,85,56.78117684,52.99576505,0,wk,Summer
6/25/2011 0:00,56.78117684,15.14164716,87,30.28329431,52.99576505,0,wknd,Summer
6/26/2011 0:00,30.28329431,11.35623537,87,41.63952968,52.99576505,0,wknd,Summer
6/27/2011 0:00,41.63952968,52.99576505,88,68.1374122,52.99576505,0,wk,Summer
6/28/2011 0:00,68.1374122,45.42494147,87.5,52.99576505,52.99576505,0,wk,Summer
6/29/2011 0:00,52.99576505,56.78117684,87,49.21035326,52.99576505,0,wk,Summer
6/30/2011 0:00,49.21035326,64.35200042,87,79.49364757,52.99576505,0,wk,Summer
7/1/2011 0:00,79.49364757,56.78117684,87.5,49.21035326,45.42494147,0,wk,Summer
7/2/2011 0:00,49.21035326,30.28329431,88.5,30.28329431,45.42494147,0,wknd,Summer
7/3/2011 0:00,30.28329431,41.63952968,88.5,41.63952968,45.42494147,0,wknd,Summer
7/4/2011 0:00,41.63952968,68.1374122,88,45.42494147,45.42494147,0,wk,Summer
7/5/2011 0:00,45.42494147,52.99576505,87,22.71247073,45.42494147,0,wk,Summer
7/6/2011 0:00,22.71247073,49.21035326,89,56.78117684,45.42494147,0,wk,Summer
7/7/2011 0:00,56.78117684,79.49364757,88,52.99576505,45.42494147,0,wk,Summer
7/8/2011 0:00,52.99576505,49.21035326,89,45.42494147,45.42494147,0,wk,Summer
7/9/2011 0:00,45.42494147,30.28329431,88.5,34.0687061,45.42494147,0,wknd,Summer
7/10/2011 0:00,34.0687061,41.63952968,90,30.28329431,45.42494147,0,wknd,Summer
7/11/2011 0:00,30.28329431,45.42494147,90,56.78117684,45.42494147,0,wk,Summer
7/12/2011 0:00,56.78117684,22.71247073,90,45.42494147,45.42494147,0,wk,Summer
7/13/2011 0:00,45.42494147,56.78117684,89,52.99576505,45.42494147,0,wk,Summer
7/14/2011 0:00,52.99576505,52.99576505,90.5,52.99576505,45.42494147,0,wk,Summer
7/15/2011 0:00,52.99576505,45.42494147,91.5,45.42494147,45.42494147,0,wk,Summer
7/16/2011 0:00,45.42494147,34.0687061,88.5,22.71247073,45.42494147,0,wknd,Summer
7/17/2011 0:00,22.71247073,30.28329431,88.5,41.63952968,45.42494147,0,wknd,Summer
7/18/2011 0:00,41.63952968,56.78117684,89,52.99576505,45.42494147,0,wk,Summer
7/19/2011 0:00,52.99576505,45.42494147,90.5,45.42494147,45.42494147,0,wk,Summer
7/20/2011 0:00,45.42494147,52.99576505,90,37.85411789,45.42494147,0,wk,Summer
7/21/2011 0:00,37.85411789,52.99576505,90.5,75.70823578,45.42494147,0,wk,Summer
7/22/2011 0:00,75.70823578,45.42494147,91.5,49.21035326,45.42494147,0,wk,Summer
7/23/2011 0:00,49.21035326,22.71247073,91,41.63952968,45.42494147,0,wknd,Summer
7/24/2011 0:00,41.63952968,41.63952968,92,30.28329431,45.42494147,0,wknd,Summer
7/25/2011 0:00,30.28329431,52.99576505,91,34.0687061,45.42494147,0,wk,Summer
7/26/2011 0:00,34.0687061,45.42494147,91,45.42494147,45.42494147,0,wk,Summer
7/27/2011 0:00,45.42494147,37.85411789,91,26.49788252,45.42494147,0,wk,Summer
7/28/2011 0:00,26.49788252,75.70823578,91.5,45.42494147,45.42494147,0,wk,Summer
7/29/2011 0:00,45.42494147,49.21035326,90.5,37.85411789,45.42494147,0,wk,Summer
7/30/2011 0:00,37.85411789,41.63952968,89,26.49788252,45.42494147,0,wknd,Summer
7/31/2011 0:00,26.49788252,30.28329431,89,26.49788252,45.42494147,0,wknd,Summer
8/1/2011 0:00,26.49788252,34.0687061,92.5,68.1374122,52.99576505,0,wk,Summer
8/2/2011 0:00,68.1374122,45.42494147,93.5,52.99576505,52.99576505,0,wk,Summer
8/3/2011 0:00,52.99576505,26.49788252,92.5,56.78117684,52.99576505,0,wk,Summer
8/4/2011 0:00,56.78117684,45.42494147,93,49.21035326,52.99576505,0,wk,Summer
8/5/2011 0:00,49.21035326,37.85411789,92,52.99576505,52.99576505,0,wk,Summer
8/6/2011 0:00,52.99576505,26.49788252,91,37.85411789,52.99576505,0,wknd,Summer
8/7/2011 0:00,37.85411789,26.49788252,91,41.63952968,52.99576505,0,wknd,Summer
8/8/2011 0:00,41.63952968,68.1374122,92.5,41.63952968,52.99576505,0,wk,Summer
8/9/2011 0:00,41.63952968,52.99576505,92,41.63952968,52.99576505,0,wk,Summer
8/10/2011 0:00,41.63952968,56.78117684,91.5,64.35200042,52.99576505,0,wk,Summer
8/11/2011 0:00,64.35200042,49.21035326,93,64.35200042,52.99576505,0,wk,Summer
8/12/2011 0:00,64.35200042,52.99576505,92,37.85411789,52.99576505,0,wk,Summer
8/13/2011 0:00,37.85411789,37.85411789,88,34.0687061,52.99576505,0,wknd,Summer
8/14/2011 0:00,34.0687061,41.63952968,92,41.63952968,52.99576505,0,wknd,Summer
8/15/2011 0:00,41.63952968,41.63952968,92,64.35200042,52.99576505,0,wk,Summer
8/16/2011 0:00,64.35200042,41.63952968,90.5,34.0687061,52.99576505,0,wk,Summer
8/17/2011 0:00,34.0687061,64.35200042,90.5,45.42494147,52.99576505,0,wk,Summer
8/18/2011 0:00,45.42494147,64.35200042,90.5,64.35200042,52.99576505,0,wk,Summer
8/19/2011 0:00,64.35200042,37.85411789,92,45.42494147,52.99576505,0,wk,Summer
8/20/2011 0:00,45.42494147,34.0687061,92.5,41.63952968,52.99576505,0,wknd,Summer
8/21/2011 0:00,41.63952968,41.63952968,90,56.78117684,52.99576505,0,wknd,Summer
8/22/2011 0:00,56.78117684,64.35200042,91.5,98.42070652,52.99576505,0,wk,Summer
8/23/2011 0:00,98.42070652,34.0687061,91,60.56658863,52.99576505,0,wk,Summer
8/24/2011 0:00,60.56658863,45.42494147,92.5,90.84988294,52.99576505,1,wk,Summer
8/25/2011 0:00,90.84988294,64.35200042,85.5,109.7769419,52.99576505,1,wk,Summer
8/26/2011 0:00,109.7769419,45.42494147,88.5,79.49364757,52.99576505,1,wk,Summer
8/27/2011 0:00,79.49364757,41.63952968,94.5,49.21035326,52.99576505,1,wknd,Summer
8/28/2011 0:00,49.21035326,56.78117684,96,52.99576505,52.99576505,1,wknd,Summer
8/29/2011 0:00,52.99576505,98.42070652,95,98.42070652,52.99576505,1,wk,Summer
8/30/2011 0:00,98.42070652,60.56658863,92,98.42070652,52.99576505,1,wk,Summer
8/31/2011 0:00,98.42070652,90.84988294,91,90.84988294,52.99576505,1,wk,Summer
9/1/2011 0:00,90.84988294,109.7769419,89,128.7040008,92.74258883,1,wk,Fall
9/2/2011 0:00,128.7040008,79.49364757,92,79.49364757,92.74258883,1,wk,Fall
9/3/2011 0:00,79.49364757,49.21035326,89.5,41.63952968,92.74258883,1,wknd,Fall
9/4/2011 0:00,41.63952968,52.99576505,89.5,60.56658863,92.74258883,1,wknd,Fall
9/5/2011 0:00,60.56658863,98.42070652,79,64.35200042,92.74258883,1,wk,Fall
9/6/2011 0:00,64.35200042,98.42070652,79,128.7040008,92.74258883,1,wk,Fall
9/7/2011 0:00,128.7040008,90.84988294,78.5,94.63529473,92.74258883,1,wk,Fall
9/8/2011 0:00,94.63529473,128.7040008,80,121.1331773,92.74258883,1,wk,Fall
9/9/2011 0:00,121.1331773,79.49364757,81,75.70823578,92.74258883,1,wk,Fall
9/10/2011 0:00,75.70823578,41.63952968,82.5,34.0687061,92.74258883,1,wknd,Fall
9/11/2011 0:00,34.0687061,60.56658863,85,68.1374122,92.74258883,1,wknd,Fall
9/12/2011 0:00,68.1374122,64.35200042,87.5,124.918589,92.74258883,1,wk,Fall
9/13/2011 0:00,124.918589,128.7040008,89.5,121.1331773,92.74258883,1,wk,Fall
9/14/2011 0:00,121.1331773,94.63529473,88,94.63529473,92.74258883,1,wk,Fall
9/15/2011 0:00,94.63529473,121.1331773,85,117.3477655,92.74258883,1,wk,Fall
9/16/2011 0:00,117.3477655,75.70823578,83,90.84988294,92.74258883,1,wk,Fall
9/17/2011 0:00,90.84988294,34.0687061,83,49.21035326,92.74258883,1,wknd,Fall
9/18/2011 0:00,49.21035326,68.1374122,83.5,60.56658863,92.74258883,1,wknd,Fall
9/19/2011 0:00,60.56658863,124.918589,82.5,128.7040008,92.74258883,1,wk,Fall
9/20/2011 0:00,128.7040008,121.1331773,81,124.918589,92.74258883,1,wk,Fall
9/21/2011 0:00,124.918589,94.63529473,83,109.7769419,92.74258883,1,wk,Fall
9/22/2011 0:00,109.7769419,117.3477655,84.5,98.42070652,92.74258883,1,wk,Fall
9/23/2011 0:00,98.42070652,90.84988294,80,98.42070652,92.74258883,1,wk,Fall
9/24/2011 0:00,98.42070652,49.21035326,79,34.0687061,92.74258883,1,wknd,Fall
9/25/2011 0:00,34.0687061,60.56658863,89.5,52.99576505,92.74258883,1,wknd,Fall
9/26/2011 0:00,52.99576505,128.7040008,88.5,136.2748244,92.74258883,1,wk,Fall
9/27/2011 0:00,136.2748244,124.918589,87,98.42070652,92.74258883,1,wk,Fall
9/28/2011 0:00,98.42070652,109.7769419,84,87.06447115,92.74258883,1,wk,Fall
9/29/2011 0:00,87.06447115,98.42070652,87,75.70823578,92.74258883,1,wk,Fall
9/30/2011 0:00,75.70823578,98.42070652,82,60.56658863,92.74258883,1,wk,Fall
10/1/2011 0:00,60.56658863,34.0687061,75,34.0687061,90.84988294,1,wknd,Fall
10/2/2011 0:00,34.0687061,52.99576505,74,49.21035326,90.84988294,1,wknd,Fall
10/3/2011 0:00,49.21035326,136.2748244,73.5,90.84988294,90.84988294,1,wk,Fall
10/4/2011 0:00,90.84988294,98.42070652,72.5,98.42070652,90.84988294,1,wk,Fall
10/5/2011 0:00,98.42070652,87.06447115,77,105.9915301,90.84988294,1,wk,Fall
10/6/2011 0:00,105.9915301,75.70823578,79.5,83.27905936,90.84988294,1,wk,Fall
10/7/2011 0:00,83.27905936,60.56658863,85.5,79.49364757,90.84988294,1,wk,Fall
10/8/2011 0:00,79.49364757,34.0687061,81.5,30.28329431,90.84988294,1,wknd,Fall
10/9/2011 0:00,30.28329431,49.21035326,68.5,45.42494147,90.84988294,1,wknd,Fall
10/10/2011 0:00,45.42494147,90.84988294,72,113.5623537,90.84988294,1,wk,Fall
10/11/2011 0:00,113.5623537,98.42070652,75,147.6310598,90.84988294,1,wk,Fall
10/12/2011 0:00,147.6310598,105.9915301,78.5,113.5623537,90.84988294,1,wk,Fall
10/13/2011 0:00,113.5623537,83.27905936,74.5,90.84988294,90.84988294,1,wk,Fall
10/14/2011 0:00,90.84988294,79.49364757,71.5,90.84988294,90.84988294,1,wk,Fall
10/15/2011 0:00,90.84988294,30.28329431,72.5,37.85411789,90.84988294,1,wknd,Fall
10/16/2011 0:00,37.85411789,45.42494147,75,60.56658863,90.84988294,1,wknd,Fall
10/17/2011 0:00,60.56658863,113.5623537,77,102.2061183,90.84988294,1,wk,Fall
10/18/2011 0:00,102.2061183,147.6310598,65,147.6310598,90.84988294,1,wk,Fall
10/19/2011 0:00,147.6310598,113.5623537,64,113.5623537,90.84988294,1,wk,Fall
10/20/2011 0:00,113.5623537,90.84988294,62.5,113.5623537,90.84988294,1,wk,Fall
10/21/2011 0:00,113.5623537,90.84988294,71.5,75.70823578,90.84988294,1,wk,Fall
10/22/2011 0:00,75.70823578,37.85411789,75.5,56.78117684,90.84988294,1,wknd,Fall
10/23/2011 0:00,56.78117684,60.56658863,76.5,56.78117684,90.84988294,1,wknd,Fall
10/24/2011 0:00,56.78117684,102.2061183,75,140.0602362,90.84988294,1,wk,Fall
10/25/2011 0:00,140.0602362,147.6310598,75.5,147.6310598,90.84988294,1,wk,Fall
10/26/2011 0:00,147.6310598,113.5623537,76,109.7769419,90.84988294,1,wk,Fall
10/27/2011 0:00,109.7769419,113.5623537,62.5,140.0602362,90.84988294,1,wk,Fall
10/28/2011 0:00,140.0602362,75.70823578,56,94.63529473,90.84988294,1,wk,Fall
10/29/2011 0:00,94.63529473,56.78117684,56,56.78117684,90.84988294,1,wknd,Fall
10/30/2011 0:00,56.78117684,56.78117684,60,68.1374122,90.84988294,1,wknd,Fall
10/31/2011 0:00,68.1374122,140.0602362,64,147.6310598,90.84988294,1,wk,Fall
11/1/2011 0:00,147.6310598,147.6310598,67,113.5623537,100.3134124,1,wk,Fall
11/2/2011 0:00,113.5623537,109.7769419,70.5,132.4894126,100.3134124,1,wk,Fall
11/3/2011 0:00,132.4894126,140.0602362,53,117.3477655,100.3134124,1,wk,Fall
11/4/2011 0:00,117.3477655,94.63529473,51.5,102.2061183,100.3134124,1,wk,Fall
11/5/2011 0:00,102.2061183,56.78117684,60,49.21035326,100.3134124,1,wknd,Fall
11/6/2011 0:00,49.21035326,68.1374122,73.5,56.78117684,100.3134124,1,wknd,Fall
11/7/2011 0:00,56.78117684,147.6310598,73.5,128.7040008,100.3134124,1,wk,Fall
11/8/2011 0:00,128.7040008,113.5623537,64.5,143.845648,100.3134124,1,wk,Fall
11/9/2011 0:00,143.845648,132.4894126,55.5,113.5623537,100.3134124,1,wk,Fall
11/10/2011 0:00,113.5623537,117.3477655,53.5,124.918589,100.3134124,1,wk,Fall
11/11/2011 0:00,124.918589,102.2061183,52.5,79.49364757,100.3134124,1,wk,Fall
11/12/2011 0:00,79.49364757,49.21035326,66.5,45.42494147,100.3134124,1,wknd,Fall
11/13/2011 0:00,45.42494147,56.78117684,75,87.06447115,100.3134124,1,wknd,Fall
11/14/2011 0:00,87.06447115,128.7040008,76.5,143.845648,100.3134124,1,wk,Fall
11/15/2011 0:00,143.845648,143.845648,66.5,109.7769419,100.3134124,1,wk,Fall
11/16/2011 0:00,109.7769419,113.5623537,66,113.5623537,100.3134124,1,wk,Fall
11/17/2011 0:00,113.5623537,124.918589,54,117.3477655,100.3134124,1,wk,Fall
11/18/2011 0:00,117.3477655,79.49364757,56.5,94.63529473,100.3134124,1,wk,Fall
11/19/2011 0:00,94.63529473,45.42494147,72.5,37.85411789,100.3134124,1,wknd,Fall
11/20/2011 0:00,37.85411789,87.06447115,78,64.35200042,100.3134124,1,wknd,Fall
11/21/2011 0:00,64.35200042,143.845648,70,113.5623537,100.3134124,1,wk,Fall
11/22/2011 0:00,113.5623537,109.7769419,61.5,98.42070652,100.3134124,1,wk,Fall
11/23/2011 0:00,98.42070652,113.5623537,60.5,41.63952968,100.3134124,1,wk,Fall
11/24/2011 0:00,41.63952968,117.3477655,58,3.785411789,100.3134124,0,wk,Fall
11/25/2011 0:00,3.785411789,94.63529473,66,3.785411789,100.3134124,0,wk,Fall
11/26/2011 0:00,3.785411789,37.85411789,58,3.785411789,100.3134124,0,wknd,Fall
11/27/2011 0:00,3.785411789,64.35200042,47,15.14164716,100.3134124,0,wknd,Fall
11/28/2011 0:00,15.14164716,113.5623537,48,113.5623537,100.3134124,1,wk,Fall
11/29/2011 0:00,113.5623537,98.42070652,51,87.06447115,100.3134124,1,wk,Fall
11/30/2011 0:00,87.06447115,41.63952968,51.5,124.918589,100.3134124,1,wk,Fall
12/1/2011 0:00,124.918589,3.785411789,57,94.63529473,30.28329431,1,wk,Winter
12/2/2011 0:00,94.63529473,3.785411789,57,64.35200042,30.28329431,1,wk,Winter
12/3/2011 0:00,64.35200042,3.785411789,62,30.28329431,30.28329431,1,wknd,Winter
12/4/2011 0:00,30.28329431,15.14164716,55.5,52.99576505,30.28329431,1,wknd,Winter
12/5/2011 0:00,52.99576505,113.5623537,39.5,87.06447115,30.28329431,1,wk,Winter
12/6/2011 0:00,87.06447115,87.06447115,36,79.49364757,30.28329431,1,wk,Winter
12/7/2011 0:00,79.49364757,124.918589,39.5,71.92282399,30.28329431,1,wk,Winter
12/8/2011 0:00,71.92282399,94.63529473,43,94.63529473,30.28329431,1,wk,Winter
